timestep,set,agent,score
21594112,train,1,28.23076923076923
21594112,train,2,30.615384615384617
21594112,train,3,31.384615384615383
22020096,train,0,33.0
22020096,train,1,26.357142857142858
22020096,train,2,37.45454545454545
22020096,train,3,40.0
22446080,train,0,30.307692307692307
22446080,train,1,33.0
22446080,train,2,45.0
22446080,train,3,29.23076923076923
22855680,train,0,22.5625
22855680,train,1,39.90909090909091
22855680,train,2,31.153846153846153
22855680,train,3,33.09090909090909
23281664,train,0,18.0
23281664,train,1,30.916666666666668
23281664,train,2,28.428571428571427
23281664,train,3,31.153846153846153
23707648,train,0,30.846153846153847
23707648,train,1,35.36363636363637
23707648,train,2,33.90909090909091
23707648,train,3,27.46153846153846
24133632,train,0,36.72727272727273
24133632,train,1,27.4
24133632,train,2,30.666666666666668
24133632,train,3,41.3
24559616,train,0,27.923076923076923
24559616,train,1,26.375
24559616,train,2,25.857142857142858
24559616,train,3,30.23076923076923
24985600,train,0,32.53846153846154
24985600,train,1,30.307692307692307
24985600,train,2,24.866666666666667
24985600,train,3,31.0
16384,test,0,1.72
16384,test,1,1.5714285714285714
16384,test,2,1.588235294117647
16384,test,3,1.9791666666666667
425984,test,0,3.2195121951219514
425984,test,1,2.765957446808511
425984,test,2,4.255813953488372
425984,test,3,3.395348837209302
851968,test,0,7.636363636363637
851968,test,1,7.636363636363637
851968,test,2,10.037037037037036
851968,test,3,8.0
1277952,test,0,9.851851851851851
1277952,test,1,14.0
1277952,test,2,9.73076923076923
1277952,test,3,10.571428571428571
1703936,test,0,16.157894736842106
1703936,test,1,17.36842105263158
1703936,test,2,12.166666666666666
1703936,test,3,15.318181818181818
2129920,test,0,16.047619047619047
2129920,test,1,22.866666666666667
2129920,test,2,19.22222222222222
2129920,test,3,18.842105263157894
2539520,test,0,23.8125
2539520,test,1,16.0
2539520,test,2,14.523809523809524
2539520,test,3,18.58823529411765
2965504,test,0,22.3125
2965504,test,1,33.333333333333336
2965504,test,2,18.31578947368421
2965504,test,3,19.8125
3391488,test,0,21.466666666666665
3391488,test,1,14.35
3391488,test,2,26.46153846153846
3391488,test,3,23.875
3817472,test,0,24.666666666666668
3817472,test,1,23.4
3817472,test,2,24.2
3817472,test,3,16.761904761904763
4243456,test,0,31.75
4243456,test,1,27.714285714285715
4243456,test,2,18.470588235294116
4243456,test,3,30.083333333333332
4669440,test,0,29.928571428571427
4669440,test,1,27.071428571428573
4669440,test,2,29.75
4669440,test,3,18.941176470588236
5079040,test,0,20.764705882352942
5079040,test,1,25.071428571428573
5079040,test,2,23.066666666666666
5079040,test,3,26.714285714285715
5505024,test,0,20.11764705882353
5505024,test,1,33.54545454545455
5505024,test,2,22.0625
5505024,test,3,22.8
5931008,test,0,39.27272727272727
5931008,test,1,27.133333333333333
5931008,test,2,21.5
5931008,test,3,31.307692307692307
6356992,test,0,25.4
6356992,test,1,28.357142857142858
6356992,test,2,26.928571428571427
6356992,test,3,31.5
6782976,test,0,22.0625
6782976,test,1,35.083333333333336
6782976,test,2,21.58823529411765
6782976,test,3,23.466666666666665
7208960,test,0,26.357142857142858
7208960,test,1,21.705882352941178
7208960,test,2,26.214285714285715
7208960,test,3,22.8125
7618560,test,0,30.583333333333332
7618560,test,1,30.23076923076923
7618560,test,2,17.36842105263158
7618560,test,3,21.0
8044544,test,0,24.733333333333334
8044544,test,1,21.41176470588235
8044544,test,2,38.6
8044544,test,3,28.846153846153847
8470528,test,0,22.533333333333335
8470528,test,1,25.357142857142858
8470528,test,2,18.61111111111111
8470528,test,3,22.235294117647058
8896512,test,0,27.76923076923077
8896512,test,1,21.3125
8896512,test,2,32.75
8896512,test,3,34.416666666666664
9322496,test,0,20.058823529411764
9322496,test,1,21.294117647058822
9322496,test,2,31.916666666666668
9322496,test,3,29.307692307692307
9748480,test,0,27.571428571428573
9748480,test,1,32.583333333333336
9748480,test,2,26.066666666666666
9748480,test,3,47.77777777777778
10158080,test,0,31.0
10158080,test,1,29.692307692307693
10158080,test,2,17.57894736842105
10158080,test,3,21.333333333333332
10584064,test,0,39.45454545454545
10584064,test,1,27.692307692307693
10584064,test,2,37.27272727272727
10584064,test,3,23.8125
11010048,test,0,26.5
11010048,test,1,22.375
11010048,test,2,26.785714285714285
11010048,test,3,36.3
11436032,test,0,41.7
11436032,test,1,26.533333333333335
11436032,test,2,39.0
11436032,test,3,29.083333333333332
11862016,test,0,18.823529411764707
11862016,test,1,30.846153846153847
11862016,test,2,18.944444444444443
11862016,test,3,20.666666666666668
12288000,test,0,18.736842105263158
12288000,test,1,25.071428571428573
12288000,test,2,20.61111111111111
12288000,test,3,21.88235294117647
12697600,test,0,18.941176470588236
12697600,test,1,20.055555555555557
12697600,test,2,32.72727272727273
12697600,test,3,29.916666666666668
13123584,test,0,29.615384615384617
13123584,test,1,31.833333333333332
13123584,test,2,27.923076923076923
13123584,test,3,37.36363636363637
13549568,test,0,33.166666666666664
13549568,test,1,34.5
13549568,test,2,19.470588235294116
13549568,test,3,26.6
13975552,test,0,32.166666666666664
13975552,test,1,27.571428571428573
13975552,test,2,30.0
13975552,test,3,30.0
14401536,test,0,27.071428571428573
14401536,test,1,34.666666666666664
14401536,test,2,29.153846153846153
14401536,test,3,22.0
14827520,test,0,36.09090909090909
14827520,test,1,24.6
14827520,test,2,24.8125
14827520,test,3,32.0
15237120,test,0,29.307692307692307
15237120,test,1,23.0
15237120,test,2,28.53846153846154
15237120,test,3,26.357142857142858
15663104,test,0,36.9
15663104,test,1,30.0
15663104,test,2,32.30769230769231
15663104,test,3,32.75
16089088,test,0,35.0
16089088,test,1,30.333333333333332
16089088,test,2,23.733333333333334
16089088,test,3,31.583333333333332
16515072,test,0,30.333333333333332
16515072,test,1,22.8125
16515072,test,2,31.5
16515072,test,3,32.69230769230769
16941056,test,0,47.875
16941056,test,1,22.75
16941056,test,2,25.928571428571427
16941056,test,3,31.615384615384617
17367040,test,0,30.615384615384617
17367040,test,1,22.333333333333332
17367040,test,2,28.166666666666668
17367040,test,3,17.11111111111111
17776640,test,0,37.7
17776640,test,1,25.214285714285715
17776640,test,2,33.666666666666664
17776640,test,3,35.333333333333336
18202624,test,0,33.63636363636363
18202624,test,1,28.0
18202624,test,2,39.6
18202624,test,3,21.9375
18628608,test,0,27.692307692307693
18628608,test,1,23.6
18628608,test,2,29.846153846153847
18628608,test,3,24.071428571428573
19054592,test,0,35.81818181818182
